vessel_id,event_timestamp,arrival_hour,cargo_volume,berth_wait_minutes,port_congestion,weather,previous_delay_hours,crane_available,delayed
V03910,2024-11-21 20:00:00,20,1508.7,87.7,High,Cloudy,1.36,1,0
V03911,2024-11-21 22:00:00,22,1990.1,23.6,Medium,Clear,1.93,1,1
V03912,2024-11-22 00:00:00,0,685.9,109.8,High,Clear,5.66,1,1
V03913,2024-11-22 02:00:00,2,305.8,44.8,Medium,Cloudy,0.28,1,0
V03914,2024-11-22 04:00:00,4,100.0,76.9,Low,Cloudy,0.06,1,0
V03915,2024-11-22 06:00:00,6,790.2,90.5,High,Rain,1.04,1,0
V03916,2024-11-22 08:00:00,8,757.6,99.3,Medium,Clear,3.19,1,0
V03917,2024-11-22 10:00:00,10,606.9,79.4,Medium,Rain,0.72,0,0
V03918,2024-11-22 12:00:00,12,999.6,40.7,Low,Clear,2.9,1,0
V03919,2024-11-22 14:00:00,14,1077.8,16.9,Low,Cloudy,0.34,0,0
V03920,2024-11-22 16:00:00,16,1045.4,17.5,Low,Rain,0.7,1,1
V03921,2024-11-22 18:00:00,18,757.7,63.3,Medium,Cloudy,0.56,0,0
V03922,2024-11-22 20:00:00,20,404.3,53.6,Medium,Rain,3.84,1,0
V03923,2024-11-22 22:00:00,22,1199.6,20.3,Low,Rain,0.6,1,1
V03924,2024-11-23 00:00:00,0,905.6,55.8,Low,Clear,0.38,1,0
V03925,2024-11-23 02:00:00,2,1299.8,36.0,Low,Storm,0.44,1,1
V03926,2024-11-23 04:00:00,4,1255.5,71.0,Medium,Rain,1.07,1,1
V03927,2024-11-23 06:00:00,6,260.2,55.6,High,Clear,0.69,0,0
V03928,2024-11-23 08:00:00,8,254.6,75.0,Medium,Clear,0.66,1,0
V03929,2024-11-23 10:00:00,10,560.0,47.5,Low,Clear,1.34,1,0
V03930,2024-11-23 12:00:00,12,424.7,79.9,Medium,Rain,1.2,1,0
V03931,2024-11-23 14:00:00,14,1239.9,104.4,High,Storm,0.67,1,1
V03932,2024-11-23 16:00:00,16,1058.1,77.9,High,Rain,0.66,0,1
V03933,2024-11-23 18:00:00,18,1394.6,75.9,High,Clear,1.39,0,1
V03934,2024-11-23 20:00:00,20,1078.4,124.6,High,Clear,1.33,1,1
V03935,2024-11-23 22:00:00,22,993.9,42.7,Medium,Clear,0.57,1,0
V03936,2024-11-24 00:00:00,0,1439.9,98.7,High,Clear,0.04,0,1
V03937,2024-11-24 02:00:00,2,1111.4,25.5,Low,Clear,1.19,1,1
V03938,2024-11-24 04:00:00,4,930.6,33.5,High,Clear,0.51,1,0
V03939,2024-11-24 06:00:00,6,1566.2,49.3,High,Clear,1.23,1,1
V03940,2024-11-24 08:00:00,8,951.8,90.1,High,Clear,2.55,0,1
V03941,2024-11-24 10:00:00,10,763.0,67.5,Medium,Rain,1.25,1,1
V03942,2024-11-24 12:00:00,12,523.0,90.2,High,Clear,0.18,0,0
V03943,2024-11-24 14:00:00,14,1216.4,63.6,Low,Clear,0.73,1,0
V03944,2024-11-24 16:00:00,16,1456.7,59.8,Medium,Cloudy,0.3,1,0
V03945,2024-11-24 18:00:00,18,877.2,30.6,Medium,Storm,0.58,1,0
V03946,2024-11-24 20:00:00,20,1488.6,64.9,Medium,Rain,1.86,1,1
V03947,2024-11-24 22:00:00,22,100.0,54.2,Medium,Cloudy,1.54,1,0
V03948,2024-11-25 00:00:00,0,875.0,20.6,Low,Cloudy,5.84,1,0
V03949,2024-11-25 02:00:00,2,882.0,46.8,Low,Cloudy,1.28,1,0
V03950,2024-11-25 04:00:00,4,572.9,37.0,Low,Cloudy,0.21,1,0
V03951,2024-11-25 06:00:00,6,1972.7,34.9,Medium,Clear,0.74,1,1
V03952,2024-11-25 08:00:00,8,870.2,45.6,Medium,Cloudy,0.2,1,0
V03953,2024-11-25 10:00:00,10,716.5,85.3,Medium,Clear,0.76,1,0
V03954,2024-11-25 12:00:00,12,911.7,69.5,Low,Clear,0.56,1,0
V03955,2024-11-25 14:00:00,14,100.0,84.7,High,Clear,0.15,1,0
V03956,2024-11-25 16:00:00,16,558.1,51.4,Medium,Clear,1.4,1,0
V03957,2024-11-25 18:00:00,18,1342.5,0.0,Low,Clear,0.94,1,0
V03958,2024-11-25 20:00:00,20,617.0,78.0,Low,Cloudy,0.48,1,0
V03959,2024-11-25 22:00:00,22,527.0,75.9,Medium,Clear,0.48,1,0
V03960,2024-11-26 00:00:00,0,1489.3,68.8,Medium,Clear,0.35,1,0
V03961,2024-11-26 02:00:00,2,1503.1,0.0,Low,Clear,1.47,1,0
V03962,2024-11-26 04:00:00,4,1132.6,36.0,Low,Clear,0.99,1,0
V03963,2024-11-26 06:00:00,6,695.2,31.8,Low,Cloudy,2.73,1,0
V03964,2024-11-26 08:00:00,8,792.2,52.1,Low,Clear,1.12,1,0
V03965,2024-11-26 10:00:00,10,538.1,23.7,Low,Clear,0.48,1,0
V03966,2024-11-26 12:00:00,12,452.4,74.2,High,Clear,2.36,0,0
V03967,2024-11-26 14:00:00,14,430.0,65.5,Medium,Clear,2.47,0,0
V03968,2024-11-26 16:00:00,16,621.9,30.7,Medium,Clear,3.29,1,0
V03969,2024-11-26 18:00:00,18,434.4,35.6,Medium,Clear,4.22,1,0
V03970,2024-11-26 20:00:00,20,196.3,54.8,Medium,Cloudy,0.64,1,0
V03971,2024-11-26 22:00:00,22,998.7,68.5,Low,Rain,0.39,1,0
V03972,2024-11-27 00:00:00,0,1005.6,55.2,Low,Cloudy,0.86,0,1
V03973,2024-11-27 02:00:00,2,1665.4,61.9,Low,Clear,2.56,1,1
V03974,2024-11-27 04:00:00,4,599.2,51.6,Medium,Clear,1.0,1,0
V03975,2024-11-27 06:00:00,6,1033.2,87.4,Medium,Rain,0.01,1,1
V03976,2024-11-27 08:00:00,8,1040.7,6.5,Medium,Clear,0.41,1,0
V03977,2024-11-27 10:00:00,10,785.8,100.6,Medium,Rain,0.19,1,1
V03978,2024-11-27 12:00:00,12,1235.0,133.8,High,Clear,1.31,0,1
V03979,2024-11-27 14:00:00,14,1248.9,46.4,Low,Clear,1.26,1,1
V03980,2024-11-27 16:00:00,16,1047.3,70.8,Medium,Clear,1.02,0,0
V03981,2024-11-27 18:00:00,18,785.0,49.1,Medium,Rain,1.72,1,0
V03982,2024-11-27 20:00:00,20,739.1,44.8,Medium,Storm,0.43,1,1
V03983,2024-11-27 22:00:00,22,284.5,34.7,Medium,Rain,0.33,0,0
V03984,2024-11-28 00:00:00,0,537.3,48.8,Medium,Clear,1.11,1,0
V03985,2024-11-28 02:00:00,2,620.1,48.9,Low,Rain,0.83,1,0
V03986,2024-11-28 04:00:00,4,394.2,60.5,Medium,Clear,1.33,1,0
V03987,2024-11-28 06:00:00,6,1098.0,129.7,High,Clear,1.06,1,0
V03988,2024-11-28 08:00:00,8,1438.5,52.5,Medium,Cloudy,0.32,1,0
V03989,2024-11-28 10:00:00,10,491.4,42.8,High,Storm,0.24,1,0
V03990,2024-11-28 12:00:00,12,1027.5,91.1,Medium,Clear,2.4,1,1
V03991,2024-11-28 14:00:00,14,434.6,19.5,Medium,Clear,0.74,1,0
V03992,2024-11-28 16:00:00,16,762.8,36.0,Medium,Clear,2.13,1,0
V03993,2024-11-28 18:00:00,18,589.4,56.8,Medium,Clear,0.52,1,0
V03994,2024-11-28 20:00:00,20,1170.9,90.4,High,Clear,2.59,1,1
V03995,2024-11-28 22:00:00,22,594.5,0.0,Low,Rain,0.28,1,0
V03996,2024-11-29 00:00:00,0,1355.2,31.3,Medium,Clear,0.1,1,0
V03997,2024-11-29 02:00:00,2,789.4,13.0,Medium,Cloudy,0.86,1,0
V03998,2024-11-29 04:00:00,4,607.7,95.5,High,Clear,0.18,0,0
V03999,2024-11-29 06:00:00,6,336.0,79.6,Medium,Clear,1.5,1,0
V04000,2024-11-29 08:00:00,8,1013.9,49.5,High,Clear,3.23,0,1
V04001,2024-11-29 10:00:00,10,1302.8,104.9,High,Clear,0.31,0,1
V04002,2024-11-29 12:00:00,12,1023.0,58.3,Low,Clear,0.55,1,0
V04003,2024-11-29 14:00:00,14,1907.5,63.5,High,Cloudy,0.57,1,1
V04004,2024-11-29 16:00:00,16,1543.4,30.4,High,Rain,0.58,1,0
V04005,2024-11-29 18:00:00,18,761.6,8.2,Low,Clear,0.8,1,1
V04006,2024-11-29 20:00:00,20,756.9,35.1,Medium,Cloudy,2.2,0,1
V04007,2024-11-29 22:00:00,22,1111.4,73.5,Low,Rain,0.9,1,0
V04008,2024-11-30 00:00:00,0,522.9,47.0,Medium,Clear,0.83,1,0
V04009,2024-11-30 02:00:00,2,1424.8,9.8,Low,Rain,0.14,1,0
V04010,2024-11-30 04:00:00,4,1062.7,53.7,Medium,Storm,0.22,1,0
V04011,2024-11-30 06:00:00,6,1015.4,17.6,Medium,Rain,0.19,1,0
V04012,2024-11-30 08:00:00,8,1209.1,62.9,Medium,Cloudy,0.52,1,0
V04013,2024-11-30 10:00:00,10,1675.3,10.6,Low,Cloudy,1.16,1,0
V04014,2024-11-30 12:00:00,12,976.9,29.2,Medium,Clear,0.27,1,0
V04015,2024-11-30 14:00:00,14,849.1,59.4,Medium,Cloudy,3.19,1,1
V04016,2024-11-30 16:00:00,16,1578.9,93.8,Medium,Storm,0.2,1,1
V04017,2024-11-30 18:00:00,18,1335.4,89.9,Low,Clear,1.03,1,1
V04018,2024-11-30 20:00:00,20,755.6,9.0,Low,Rain,5.28,1,0
V04019,2024-11-30 22:00:00,22,902.3,35.1,Medium,Clear,0.9,1,0
V04020,2024-12-01 00:00:00,0,987.9,92.9,High,Clear,1.15,1,0
V04021,2024-12-01 02:00:00,2,1062.8,64.2,Low,Cloudy,1.04,1,0
V04022,2024-12-01 04:00:00,4,289.5,0.0,Medium,Rain,0.28,0,0
V04023,2024-12-01 06:00:00,6,205.9,37.2,Low,Cloudy,0.81,1,0
V04024,2024-12-01 08:00:00,8,500.7,37.8,Medium,Rain,0.02,1,0
V04025,2024-12-01 10:00:00,10,465.9,0.0,Low,Clear,0.63,1,0
V04026,2024-12-01 12:00:00,12,610.3,16.6,Medium,Rain,2.08,1,0
V04027,2024-12-01 14:00:00,14,1185.6,35.8,Medium,Cloudy,3.72,1,1
V04028,2024-12-01 16:00:00,16,824.0,36.5,Low,Rain,0.44,1,0
V04029,2024-12-01 18:00:00,18,988.4,60.2,Low,Clear,3.13,1,1
V04030,2024-12-01 20:00:00,20,349.1,58.9,Medium,Clear,0.3,1,0
V04031,2024-12-01 22:00:00,22,692.3,73.7,Medium,Rain,1.3,1,1
V04032,2024-12-02 00:00:00,0,1164.3,80.7,High,Clear,1.33,0,1
V04033,2024-12-02 02:00:00,2,1167.7,32.4,Medium,Clear,0.41,1,0
V04034,2024-12-02 04:00:00,4,573.9,75.4,High,Rain,0.2,1,0
V04035,2024-12-02 06:00:00,6,972.7,67.4,Medium,Cloudy,0.43,1,0
V04036,2024-12-02 08:00:00,8,1889.5,60.8,Low,Rain,1.03,1,1
V04037,2024-12-02 10:00:00,10,892.1,31.3,Low,Cloudy,2.24,1,0
V04038,2024-12-02 12:00:00,12,588.1,26.8,Medium,Rain,2.93,0,0
V04039,2024-12-02 14:00:00,14,821.8,43.4,Low,Clear,0.99,1,0
V04040,2024-12-02 16:00:00,16,941.5,91.9,High,Cloudy,1.57,1,1
V04041,2024-12-02 18:00:00,18,832.0,80.8,Medium,Rain,1.89,1,0
V04042,2024-12-02 20:00:00,20,885.9,33.0,Medium,Cloudy,0.44,0,0
V04043,2024-12-02 22:00:00,22,250.4,33.3,Medium,Clear,1.54,1,0
V04044,2024-12-03 00:00:00,0,466.8,68.9,Medium,Clear,0.61,1,0
V04045,2024-12-03 02:00:00,2,832.8,39.8,Medium,Cloudy,0.51,1,0
V04046,2024-12-03 04:00:00,4,825.6,23.8,Low,Rain,0.38,0,0
V04047,2024-12-03 06:00:00,6,645.2,66.4,Low,Clear,0.42,1,0
V04048,2024-12-03 08:00:00,8,820.3,0.7,Low,Rain,0.98,1,0
V04049,2024-12-03 10:00:00,10,927.5,86.4,Low,Rain,0.72,1,0
V04050,2024-12-03 12:00:00,12,1300.2,34.7,Medium,Clear,0.74,1,0
V04051,2024-12-03 14:00:00,14,855.4,56.7,Low,Cloudy,0.6,1,0
V04052,2024-12-03 16:00:00,16,1079.6,32.3,Low,Cloudy,0.2,1,0
V04053,2024-12-03 18:00:00,18,656.3,86.8,High,Clear,0.53,1,0
V04054,2024-12-03 20:00:00,20,1157.4,73.4,High,Clear,0.25,1,0
V04055,2024-12-03 22:00:00,22,1069.1,71.4,Medium,Clear,0.58,1,1
V04056,2024-12-04 00:00:00,0,1289.6,41.3,Medium,Rain,0.48,1,1
V04057,2024-12-04 02:00:00,2,1221.1,65.7,High,Clear,1.29,0,0
V04058,2024-12-04 04:00:00,4,1164.9,80.3,Low,Clear,1.83,1,0
V04059,2024-12-04 06:00:00,6,855.7,50.7,Medium,Clear,0.72,1,1
V04060,2024-12-04 08:00:00,8,1010.2,18.1,Low,Rain,1.58,1,0
V04061,2024-12-04 10:00:00,10,1378.6,12.7,Medium,Cloudy,0.27,1,0
V04062,2024-12-04 12:00:00,12,606.6,126.6,High,Clear,5.47,1,0
V04063,2024-12-04 14:00:00,14,617.2,66.2,High,Rain,2.35,0,1
V04064,2024-12-04 16:00:00,16,981.6,131.5,High,Clear,0.28,1,0
V04065,2024-12-04 18:00:00,18,1086.9,60.0,Medium,Clear,0.68,1,0
V04066,2024-12-04 20:00:00,20,529.2,53.6,Medium,Clear,1.83,0,0
V04067,2024-12-04 22:00:00,22,866.4,84.2,High,Cloudy,0.16,0,0
V04068,2024-12-05 00:00:00,0,857.7,105.4,Medium,Rain,0.92,1,1
V04069,2024-12-05 02:00:00,2,100.0,0.0,Medium,Clear,0.21,1,0
V04070,2024-12-05 04:00:00,4,801.2,40.4,Low,Rain,0.49,0,1
V04071,2024-12-05 06:00:00,6,829.2,43.4,Medium,Cloudy,0.65,1,1
V04072,2024-12-05 08:00:00,8,827.9,29.7,Low,Rain,0.53,1,0
V04073,2024-12-05 10:00:00,10,1537.2,53.7,Medium,Rain,0.07,1,0
V04074,2024-12-05 12:00:00,12,352.9,28.3,Low,Rain,1.01,1,0
V04075,2024-12-05 14:00:00,14,528.9,54.7,Medium,Clear,3.75,1,0
V04076,2024-12-05 16:00:00,16,100.0,34.4,Low,Clear,0.8,1,0
V04077,2024-12-05 18:00:00,18,683.6,2.2,Low,Rain,4.21,1,0
V04078,2024-12-05 20:00:00,20,722.0,59.5,Medium,Cloudy,0.03,0,0
V04079,2024-12-05 22:00:00,22,670.5,52.9,Low,Clear,0.36,1,0
V04080,2024-12-06 00:00:00,0,1398.5,66.4,High,Rain,0.35,1,1
V04081,2024-12-06 02:00:00,2,1287.3,96.7,Medium,Rain,1.08,1,1
V04082,2024-12-06 04:00:00,4,935.0,83.4,Medium,Cloudy,0.82,1,1
V04083,2024-12-06 06:00:00,6,733.2,56.1,Low,Rain,0.63,1,1
V04084,2024-12-06 08:00:00,8,1361.8,100.8,High,Clear,1.85,0,1
V04085,2024-12-06 10:00:00,10,891.1,50.8,Medium,Rain,0.85,1,0
V04086,2024-12-06 12:00:00,12,531.8,78.5,Medium,Storm,1.59,1,1
V04087,2024-12-06 14:00:00,14,127.7,74.3,Low,Clear,3.37,1,0
V04088,2024-12-06 16:00:00,16,701.4,70.2,Medium,Clear,1.89,1,0
V04089,2024-12-06 18:00:00,18,1239.6,65.7,High,Rain,0.26,0,1
V04090,2024-12-06 20:00:00,20,1924.4,49.0,Medium,Clear,4.88,1,1
V04091,2024-12-06 22:00:00,22,927.7,49.3,Low,Clear,1.37,1,0
V04092,2024-12-07 00:00:00,0,555.6,55.9,Low,Clear,0.69,0,0
V04093,2024-12-07 02:00:00,2,366.8,33.1,Low,Clear,0.21,1,0
V04094,2024-12-07 04:00:00,4,1148.4,35.8,Medium,Clear,0.9,1,0
V04095,2024-12-07 06:00:00,6,105.9,119.6,High,Rain,0.39,1,0
V04096,2024-12-07 08:00:00,8,1147.7,53.2,High,Cloudy,0.14,1,0
V04097,2024-12-07 10:00:00,10,1268.0,56.5,High,Cloudy,0.23,1,0
V04098,2024-12-07 12:00:00,12,1096.3,1.8,Low,Clear,0.11,1,0
V04099,2024-12-07 14:00:00,14,801.2,56.4,High,Clear,0.59,1,0
V04100,2024-12-07 16:00:00,16,1154.2,66.2,Low,Clear,0.75,1,0
V04101,2024-12-07 18:00:00,18,976.9,67.0,Low,Rain,1.22,1,0
V04102,2024-12-07 20:00:00,20,549.8,48.1,Medium,Storm,1.34,1,0
V04103,2024-12-07 22:00:00,22,1732.7,47.4,Low,Clear,0.49,1,0
V04104,2024-12-08 00:00:00,0,741.7,79.7,High,Storm,0.56,1,0
V04105,2024-12-08 02:00:00,2,1249.1,50.2,High,Clear,1.02,1,1
V04106,2024-12-08 04:00:00,4,100.0,135.5,High,Clear,0.25,1,0
V04107,2024-12-08 06:00:00,6,1474.4,114.4,High,Rain,1.54,1,1
V04108,2024-12-08 08:00:00,8,1560.9,58.9,Medium,Clear,0.62,1,1
V04109,2024-12-08 10:00:00,10,913.4,13.6,Low,Rain,1.76,1,1
V04110,2024-12-08 12:00:00,12,1151.4,74.4,High,Clear,0.94,1,0
V04111,2024-12-08 14:00:00,14,1151.3,32.7,Medium,Rain,0.69,1,0
V04112,2024-12-08 16:00:00,16,610.7,82.4,High,Clear,2.18,1,0
V04113,2024-12-08 18:00:00,18,1146.2,42.7,Low,Clear,0.13,1,0
V04114,2024-12-08 20:00:00,20,536.1,26.5,Low,Clear,1.17,1,0
V04115,2024-12-08 22:00:00,22,626.1,13.6,Medium,Rain,2.92,1,1
V04116,2024-12-09 00:00:00,0,1407.1,103.3,Medium,Cloudy,0.98,1,1
V04117,2024-12-09 02:00:00,2,1338.6,85.9,High,Cloudy,0.81,0,1
V04118,2024-12-09 04:00:00,4,582.1,91.4,High,Clear,1.79,1,0
V04119,2024-12-09 06:00:00,6,569.9,24.4,Low,Clear,0.49,1,0
V04120,2024-12-09 08:00:00,8,609.5,10.9,Medium,Clear,0.65,1,1
V04121,2024-12-09 10:00:00,10,1229.7,32.9,Low,Rain,0.21,1,0
V04122,2024-12-09 12:00:00,12,450.0,26.9,Low,Clear,0.46,0,0
V04123,2024-12-09 14:00:00,14,1060.5,67.7,Medium,Clear,1.45,1,1
V04124,2024-12-09 16:00:00,16,1236.1,72.7,Medium,Cloudy,0.66,1,0
V04125,2024-12-09 18:00:00,18,860.3,69.1,Medium,Cloudy,0.32,1,0
V04126,2024-12-09 20:00:00,20,1354.5,74.7,Medium,Clear,2.25,0,1
V04127,2024-12-09 22:00:00,22,763.1,95.1,Medium,Clear,2.02,1,0
V04128,2024-12-10 00:00:00,0,803.8,89.7,High,Clear,0.37,0,1
V04129,2024-12-10 02:00:00,2,460.2,62.5,Low,Cloudy,2.0,1,0
V04130,2024-12-10 04:00:00,4,1357.7,47.3,Low,Clear,1.42,1,0
V04131,2024-12-10 06:00:00,6,555.1,2.5,Medium,Cloudy,1.03,1,0
V04132,2024-12-10 08:00:00,8,1057.4,76.1,High,Clear,3.07,1,1
V04133,2024-12-10 10:00:00,10,867.9,58.3,High,Rain,1.16,1,1
V04134,2024-12-10 12:00:00,12,426.2,40.8,Low,Storm,0.4,1,0
V04135,2024-12-10 14:00:00,14,625.9,30.2,Medium,Clear,0.6,1,0
V04136,2024-12-10 16:00:00,16,1522.3,95.1,High,Clear,1.38,1,0
V04137,2024-12-10 18:00:00,18,990.7,74.5,Medium,Clear,3.03,1,1
V04138,2024-12-10 20:00:00,20,445.9,80.1,Medium,Rain,1.17,1,0
V04139,2024-12-10 22:00:00,22,1037.4,120.5,High,Clear,1.03,1,1
V04140,2024-12-11 00:00:00,0,834.2,0.0,Low,Cloudy,1.75,1,0
V04141,2024-12-11 02:00:00,2,2454.3,20.0,Medium,Clear,1.53,1,0
V04142,2024-12-11 04:00:00,4,1028.3,153.2,High,Clear,2.3,1,1
V04143,2024-12-11 06:00:00,6,728.7,60.2,Low,Cloudy,0.84,0,0
V04144,2024-12-11 08:00:00,8,1539.0,55.6,Medium,Cloudy,1.27,1,0
V04145,2024-12-11 10:00:00,10,100.0,50.8,Medium,Rain,0.8,1,0
V04146,2024-12-11 12:00:00,12,942.4,78.6,High,Rain,0.2,1,0
V04147,2024-12-11 14:00:00,14,1797.5,31.7,High,Cloudy,0.26,1,1
V04148,2024-12-11 16:00:00,16,847.7,60.7,High,Clear,0.44,1,0
V04149,2024-12-11 18:00:00,18,120.0,32.2,Low,Rain,0.19,1,0
V04150,2024-12-11 20:00:00,20,721.8,62.1,High,Rain,1.0,1,1
V04151,2024-12-11 22:00:00,22,1554.5,65.4,High,Rain,1.85,1,1
V04152,2024-12-12 00:00:00,0,1069.2,114.0,Medium,Storm,0.5,1,1
V04153,2024-12-12 02:00:00,2,522.5,43.7,Medium,Clear,0.09,1,0
V04154,2024-12-12 04:00:00,4,591.6,42.0,Low,Cloudy,0.39,1,0
V04155,2024-12-12 06:00:00,6,648.1,86.1,High,Cloudy,0.67,1,0
V04156,2024-12-12 08:00:00,8,1062.5,49.7,Low,Clear,1.74,1,0
V04157,2024-12-12 10:00:00,10,1502.2,23.1,Low,Cloudy,0.91,1,0
V04158,2024-12-12 12:00:00,12,1373.6,111.2,High,Clear,0.91,0,0
V04159,2024-12-12 14:00:00,14,1105.2,91.1,High,Clear,1.32,1,0
V04160,2024-12-12 16:00:00,16,300.8,47.8,High,Clear,1.97,1,0
V04161,2024-12-12 18:00:00,18,302.4,47.3,Medium,Cloudy,2.94,1,1
V04162,2024-12-12 20:00:00,20,1140.0,30.7,Low,Cloudy,0.5,1,0
V04163,2024-12-12 22:00:00,22,294.5,44.5,Medium,Clear,0.84,1,0
V04164,2024-12-13 00:00:00,0,798.5,47.7,Low,Clear,0.5,1,0
V04165,2024-12-13 02:00:00,2,1036.9,95.9,High,Cloudy,1.26,0,0
V04166,2024-12-13 04:00:00,4,388.1,62.9,Medium,Clear,0.09,1,0
V04167,2024-12-13 06:00:00,6,439.1,58.5,Medium,Clear,3.57,1,1
V04168,2024-12-13 08:00:00,8,857.6,37.1,Low,Clear,1.38,1,0
V04169,2024-12-13 10:00:00,10,1126.6,0.0,Medium,Rain,1.2,1,0
V04170,2024-12-13 12:00:00,12,1377.7,99.4,High,Clear,0.4,1,1
V04171,2024-12-13 14:00:00,14,1173.2,62.2,Medium,Cloudy,0.58,1,0
V04172,2024-12-13 16:00:00,16,933.1,10.4,Low,Rain,0.19,1,0
V04173,2024-12-13 18:00:00,18,564.2,42.0,Low,Clear,0.38,0,0
V04174,2024-12-13 20:00:00,20,418.1,66.2,Medium,Rain,1.97,0,1
V04175,2024-12-13 22:00:00,22,670.1,64.3,Low,Clear,0.12,1,0
V04176,2024-12-14 00:00:00,0,1084.5,92.8,High,Clear,4.13,0,1
V04177,2024-12-14 02:00:00,2,1051.5,58.0,Medium,Clear,2.29,1,1
V04178,2024-12-14 04:00:00,4,100.0,58.7,Low,Cloudy,1.18,1,0
V04179,2024-12-14 06:00:00,6,546.4,72.3,High,Storm,0.35,0,1
V04180,2024-12-14 08:00:00,8,1442.0,60.3,Medium,Cloudy,1.59,1,1
V04181,2024-12-14 10:00:00,10,935.6,19.5,Low,Cloudy,1.47,1,1
V04182,2024-12-14 12:00:00,12,262.3,77.8,Medium,Clear,0.49,0,0
V04183,2024-12-14 14:00:00,14,1960.1,0.0,Low,Rain,1.36,1,1
V04184,2024-12-14 16:00:00,16,887.0,70.4,Medium,Clear,0.66,0,1
V04185,2024-12-14 18:00:00,18,1073.0,80.4,High,Clear,0.08,1,0
V04186,2024-12-14 20:00:00,20,1079.8,104.1,High,Storm,0.21,1,1
V04187,2024-12-14 22:00:00,22,734.6,15.5,Low,Clear,2.23,1,0
V04188,2024-12-15 00:00:00,0,572.6,52.2,Medium,Clear,0.56,1,0
V04189,2024-12-15 02:00:00,2,1854.8,36.5,Low,Clear,0.42,1,1
V04190,2024-12-15 04:00:00,4,1351.4,60.8,Medium,Clear,0.99,1,0
V04191,2024-12-15 06:00:00,6,1269.9,8.8,Low,Rain,0.04,1,0
V04192,2024-12-15 08:00:00,8,1159.3,65.9,Medium,Clear,0.9,0,1
V04193,2024-12-15 10:00:00,10,448.5,0.0,Low,Storm,1.05,0,0
V04194,2024-12-15 12:00:00,12,1474.9,63.3,High,Clear,1.55,0,1
V04195,2024-12-15 14:00:00,14,520.6,40.9,High,Cloudy,0.27,0,0
V04196,2024-12-15 16:00:00,16,1027.5,55.7,Low,Cloudy,0.48,1,0
V04197,2024-12-15 18:00:00,18,162.3,90.0,High,Cloudy,1.03,0,0
V04198,2024-12-15 20:00:00,20,100.0,46.4,Low,Clear,0.3,1,0
V04199,2024-12-15 22:00:00,22,1043.2,86.8,Medium,Cloudy,1.11,1,0
V04200,2024-12-16 00:00:00,0,535.9,27.1,Low,Cloudy,0.99,1,0
V04201,2024-12-16 02:00:00,2,100.0,50.2,Low,Rain,0.03,1,0
V04202,2024-12-16 04:00:00,4,1143.3,51.7,Medium,Clear,1.94,0,0
V04203,2024-12-16 06:00:00,6,1854.0,47.8,Medium,Clear,0.31,1,1
V04204,2024-12-16 08:00:00,8,1525.3,82.7,Medium,Cloudy,0.92,0,1
V04205,2024-12-16 10:00:00,10,784.2,102.0,Medium,Clear,3.6,1,1
V04206,2024-12-16 12:00:00,12,904.0,24.2,Low,Clear,0.35,1,0
V04207,2024-12-16 14:00:00,14,1299.5,55.8,Low,Storm,1.33,1,0
V04208,2024-12-16 16:00:00,16,1405.0,58.0,Medium,Clear,4.3,1,1
V04209,2024-12-16 18:00:00,18,745.4,58.3,Medium,Clear,1.51,1,1
V04210,2024-12-16 20:00:00,20,915.4,41.2,Low,Cloudy,2.28,1,0
V04211,2024-12-16 22:00:00,22,1035.3,41.7,Medium,Clear,0.23,1,1
V04212,2024-12-17 00:00:00,0,1149.2,0.0,Medium,Clear,2.92,1,1
V04213,2024-12-17 02:00:00,2,840.1,88.4,Medium,Clear,0.08,1,0
V04214,2024-12-17 04:00:00,4,846.0,62.6,High,Clear,1.42,0,1
V04215,2024-12-17 06:00:00,6,1520.9,44.0,Medium,Clear,0.88,1,1
V04216,2024-12-17 08:00:00,8,1444.3,44.5,Medium,Rain,0.65,1,1
V04217,2024-12-17 10:00:00,10,1114.8,30.4,Medium,Clear,0.54,1,1
V04218,2024-12-17 12:00:00,12,1673.6,41.0,Low,Clear,1.54,1,0
V04219,2024-12-17 14:00:00,14,726.1,33.9,Low,Cloudy,0.4,1,0
V04220,2024-12-17 16:00:00,16,1630.3,17.1,Low,Clear,0.57,0,0
V04221,2024-12-17 18:00:00,18,1144.1,83.7,High,Clear,1.43,0,1
V04222,2024-12-17 20:00:00,20,2372.0,34.2,Low,Clear,2.2,1,1
V04223,2024-12-17 22:00:00,22,363.4,73.2,Medium,Clear,0.79,0,0
V04224,2024-12-18 00:00:00,0,589.8,16.5,Medium,Clear,3.02,0,0
V04225,2024-12-18 02:00:00,2,1088.5,29.9,Medium,Clear,1.05,1,1
V04226,2024-12-18 04:00:00,4,1078.8,98.1,High,Rain,0.96,0,1
V04227,2024-12-18 06:00:00,6,1777.6,34.0,Medium,Storm,5.99,1,1
V04228,2024-12-18 08:00:00,8,599.2,12.4,Low,Rain,1.25,1,0
V04229,2024-12-18 10:00:00,10,1307.2,65.2,High,Clear,3.9,0,1
V04230,2024-12-18 12:00:00,12,1423.1,47.5,Medium,Rain,5.62,1,0
V04231,2024-12-18 14:00:00,14,1217.1,32.6,Low,Cloudy,0.24,1,0
V04232,2024-12-18 16:00:00,16,467.6,44.8,Medium,Clear,0.39,1,0
